Supplier Code,Product ID #,Product Name,Product Description,Imprint Size,Color Name,Color Value,Inventory Level,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code
zingmfg,02002-01,Affinity Ballpoint Pen,"Getting your brand in front of customers is simple with this promotional writing
tool! The Affinity Ballpoint Pen is constructed of brass and features a
twist-action mechanism with matte color upper barrel and shiny chrome lower
barrel. This pen is mid-weight which feels great in your hands. We offer an
optional upgrade to our signature Triangle Gift box, for holiday or appreciation
gifts. Use our customization methods and add a brand name, logo or marketing
message. Reach potential clients far and wide the next time you give this
product away at your next event! Additional decoration charges may apply.
Additional decoration charges may apply.",,,,,12,49,5.18,,50,99,3.76,,100,249,3.59,,250,500,3.4,
zingmfg,05001-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-02,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-04,GOLD,GOLD,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-05,GREEN,GREEN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-13,NAVY,NAVY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-06,ORANGE,ORANGE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-07,PINK,PINK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-08,PURPLE,PURPLE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-01-11,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-02,16 oz. Ceramic Bistro Coffee Mug,"Help liven up your morning routine with this promotional item! Check out this 16
oz. Ceramic Bistro Coffee Mug. Measuring 4.2"""" tall, it's designed with a
high-gloss interior and exquisite matte exterior finish. A perfect addition to
your collection, choose from any one of our available colors. Create a new
marketing opportunity when you use our laser engraving process. This process not
only makes the mug dishwasher safe, but helps spread the word! Simply add your
business logo, slogan or messaging to catch the eyes of new clients! Buy one for
everyone in the office or gift to existing clients as an appreciation gesture!
Additional decoration charges may apply. Additional decoration charges may
apply.",,,,,12,47,5.84,,48,95,4.38,,96,239,4.15,,240,480,3.92,
zingmfg,05001-02-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-02-12,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-02-11,CARDINAL,CARDINAL,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-02-110,CREAM,CREAM,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-02-28,GREY,GREY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-02-13,NAVY,NAVY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-02-06,ORANGE,ORANGE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05001-02-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05002-01,15 oz. Ceramic Grande Coffee Mug,"Help liven up your morning routine with this promotional item! Check out this 15
oz. Ceramic Grande Coffee Mug. It's a 4.6"""" tall mug designed with a high-gloss
finish. A perfect addition to your collection, choose from any one of our
available colors. Create a new marketing opportunity when you use our laser
engraving process. This process not only makes the mug dishwasher safe, but
helps spread the word! Simply add your business logo, slogan or messaging to
catch the eyes of new clients! Buy one for everyone in the office or gift to
existing clients as an appreciation gesture! Additional decoration charges may
apply. Additional decoration charges may apply.",,,,,12,47,5.74,,48,95,4.29,,96,239,4.02,,240,480,3.79,
zingmfg,05002-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05002-01-12,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05002-01-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05002-01-13,NAVY,NAVY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05002-01-07,PINK,PINK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05002-01-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05002-01-11,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05003-01,14 oz. Nuovo Mug,"This 14 oz. Nuovo Mug is made of ceramic and features a popular matte finish and
square shape that allows for an enlarged area to promote your company! Simply
use our deep etched laser engraving process and display your logo, brand name or
marketing message. It's also dishwasher safe. This great quality promotional
item will hold your morning cup of joe, as well as open new marketing
opportunities! Additional decoration charges may apply. Additional decoration
charges may apply.",,,,,12,47,5.84,,48,95,4.38,,96,239,4.15,,240,480,3.92,
zingmfg,05003-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05003-01-13,NAVY,NAVY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05003-01-17,ORANGE,ORANGE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05003-01-07,PINK,PINK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01,16 oz. Tall Cafe Mug,"This16 oz. Tall Cafe Mug features a popular matte finish and square shape that
allows for an enlarged imprint area to promote your company! Simply use our deep
etched laser engraving process and display your logo, brand name or marketing
message. It's also dishwasher safe. This great quality promotional item will
hold your morning cup of joe, as well as open new marketing opportunities!
Additional decoration charges may apply. Additional decoration charges may
apply.",,,,,12,47,6.2,,48,95,4.75,,96,239,4.52,,240,480,4.29,
zingmfg,05004-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01-04,GOLD,GOLD,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01-05,GREEN,GREEN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01-13,NAVY,NAVY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01-06,ORANGE,ORANGE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01-17,ORANGE,ORANGE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01-07,PINK,PINK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05004-01-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05005-01,22 oz. Ceramic Stein Mug,"This 22 oz. Ceramic Stein Mug features a popular matte finish and ample space to
promote your company! Simply use our deep etched laser engraving process and
display your logo, brand name or marketing message. It's a classic giveaway item
for your next tradeshow, so you can welcome in new customers. This great quality
promotional item will hold your morning cup of joe, as well as open marketing
opportunities! Additional decoration charges may apply. Additional decoration
charges may apply.",,,,,12,47,6.92,,48,95,5.9,,96,239,5.67,,240,480,5.21,
zingmfg,05005-01-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05005-01-05,GREEN,GREEN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05005-01-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05007-01,16 oz. Shaker Pint Glass,"Let's go grab a pint! End your day with a tall beverage in this Shaker Pint
Glass, which is able to hold 16 oz. of your favorite beverage. A perfect glass
for any momentous occasion, it's made In USA and is dishwasher safe. Simply use
our laser engraving to show off your brand name, logo or marketing message.
Impress potential customers in the service industry with a promotional item
they'll fall in love with! Cheers to new business! Additional decoration charges
may apply. Additional decoration charges may apply.",,,,,12,47,4.85,,48,95,3.73,,96,239,3.4,,240,480,3.13,
zingmfg,05007-01,CLEAR,CLEAR,,6485,,,,,,,,,,,,,,,,,,,,
zingmfg,05020-01,15 oz. Stemless Wine Glass,"Cradle your favorite wine in the palm of your hand with a stemless glass. Check
out this Stemless Wine Glass, a 15oz. glass to hold your favorite wine and adds
to the ambiance of your party or wine tastings. Swirl and taste any fine wine or
mixed drink with the help of this modern glassware. Each one is perfectly sized
to pair with any kind of wine, and features laser engraving with a beautiful
frosted finish. It's made in the USA and is dishwasher safe. Choose to customize
each glass with your company or restaurant's name, logo, or slogan using our
imprinting method! Additional decoration charges may apply. Additional
decoration charges may apply.",,,,,12,47,3.95,,48,95,3.1,,96,239,2.8,,240,480,2.6,
zingmfg,05020-01,CLEAR,CLEAR,,3156,,,,,,,,,,,,,,,,,,,,
zingmfg,05021-01,21 oz. Stemless Wine Glass,"This Stemless Wine Glass is designed to hold 21 oz. of your favorite wine and
adds to the ambiance of any party or wine tastings. Swirl and taste any fine
wine or mixed drink with the help of this modern glassware. Each one is
perfectly sized to pair especially well for red wines, and features laser
engraving with a beautiful frosted finish. It's made in the USA and is
dishwasher safe. Additional decoration charges may apply. Additional decoration
charges may apply.",,,,,12,47,5.4,,48,95,3.49,,96,239,3.2,,240,480,2.97,
zingmfg,05021-01,CLEAR,CLEAR,,1712,,,,,,,,,,,,,,,,,,,,
zingmfg,05024-01,16 oz. Seattles Finest Ceramic Tumbler,"Commuters and traveling sales associates will love this promotional product!
Cuddle up to your favorite warm beverage with this 16 Oz. Seattle's Finest
Ceramic Tumbler, a double-wall ceramic tumbler that maintains the temperature of
your hot drinks. Each one is designed with """"reactive glaze"""" the creates a
glossy finished with special variations of color, making each piece unique, as
well as a matte black interior and a slide top lid that resists accidental
spills. As if this product couldn't get any better, we offer deep etched laser
engraving to show off your company's logo, slogan or symbol. A must-have for new
customers or faculty of any kind! Additional decoration charges may apply.
Additional decoration charges may apply.",,,,,12,47,10.38,,48,95,9.86,,96,239,9.3,,240,480,8.84,
zingmfg,05024-01-02,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05024-01-28,GREY,GREY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05024-01-27,TAN,TAN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05025-01,18 oz. Evergreen Mountain Mug,"Put a new twist on the traditional morning coffee mug! Try out this 18 oz.
Evergreen Mountain Mug - a tall mug for your everyday drinks that features a
ribbed exterior and fitted silicone base. This product has everything in order
to make it a favorite in your collection, while still catching the eyes of
others in this one-of-a-kind design! Its spill resistant lid and sturdy handle
ensures that your drinking experience is delightful. Choose from any one of our
six available colors. Own a business? A new marketing opportunity is here when
you use our imprinting process. Simply add your business name, logo or
messaging. Additional decoration charges may apply. Additional decoration
charges may apply.",,,,,12,47,10.74,,48,95,8.87,,96,239,8.06,,240,480,7.31,
zingmfg,05025-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05025-01-02,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05025-01-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05025-01-05,GREEN,GREEN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05025-01-28,GREY,GREY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05025-01-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05027-01,16 oz. EarthTones Ceramic Mug (Sand),"The EarthTones ceramic mug series have a high-quality you can see - and feel.
The available exterior finishes are designed to imitate the natural beauty of
nature. This bistro-style mug has a tapered handle, and a speckled stone finish
where your deep-etch engraved logo will never fade. Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,9.86,,48,95,7.98,,96,239,7.29,,240,480,6.69,
zingmfg,05027-01-27,TAN,TAN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05028-01,13 oz. Glass Cafe Mug,"Enjoy your next drink with this Glass Cafe Mug! It's a clear 13 oz. glass mug
that can display your company name using our laser-engraving imprint method.
Impress customers at your next marketing campaign when you hand out this
complementary gift. This is dishwasher safe and measures 4""""H x 3.25"""" top
diameter x 3.25"""" bottom diameter. Offer this at the next tradeshow or
conference to get the word out and bring in new customers! Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,6,,48,95,4.58,,96,239,4.19,,240,480,3.89,
zingmfg,05028-01,CLEAR,CLEAR,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05030-01,16 oz. EarthTones Ceramic Mug (Clay),"The EarthTones ceramic mug series have a high-quality you can see - and feel.
The available exterior finishes are designed to imitate the natural beauty of
nature. This bistro-style mug has a tapered handle, and a speckled stone finish
where your deep-etch engraved logo will never fade. Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,9.86,,48,95,7.98,,96,239,7.29,,240,480,6.69,
zingmfg,05030-01-28,GREY,GREY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05031-01,1.5 oz. Shootist Shot Glass,"Shoot your shot with this Shootist Shot Glass! It's an engraved item that holds
1.5 oz. of your favorite premium liquor. This glass makes a great gift or
keepsake and measures to be 2.25""""H x 2"""" top diameter x 1.5"""" bottom diameter,
perfectly sized to fit in to your home bar or liquor cabinet. Brand it with your
company logo or messaging using our imprinting system to create a promotional
item customers are sure to remember! Additional decoration charges may apply.
Additional decoration charges may apply.",,,,,12,47,4.35,,48,95,3.1,,96,239,2.6,,240,480,2.08,
zingmfg,05031-01,CLEAR,CLEAR,,2235,,,,,,,,,,,,,,,,,,,,
zingmfg,05033-01,16 oz. EarthTones Ceramic Mug (Stone),"The EarthTones ceramic mug series have a high-quality you can see - and feel.
The available exterior finishes are designed to imitate the natural beauty of
nature. This bistro-style mug has a tapered handle, and a speckled stone finish
where your deep-etch engraved logo will never fade. Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,9.86,,48,95,7.98,,96,239,7.29,,240,480,6.69,
zingmfg,05033-01-240,STONE,STONE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05034-01,16 oz. EarthTones Ceramic Mug (Granite),"The EarthTones ceramic mug series have a high-quality you can see - and feel.
The available exterior finishes are designed to imitate the natural beauty of
nature. This bistro-style mug has a tapered handle, and a speckled stone finish
where your deep-etch engraved logo will never fade. Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,9.86,,48,95,7.98,,96,239,7.29,,240,480,6.69,
zingmfg,05034-01-241,GRANITE,GRANITE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05035-01,16 oz. EarthTones Ceramic Mug (Brick),"The EarthTones ceramic mug series have a high-quality you can see - and feel.
The available exterior finishes are designed to imitate the natural beauty of
nature. This bistro-style mug has a tapered handle, and a speckled stone finish
where your deep-etch engraved logo will never fade. Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,9.86,,48,95,7.98,,96,239,7.29,,240,480,6.69,
zingmfg,05035-01-242,BRICK,BRICK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05036-01,16 oz. EarthTones Ceramic Mug (Coal),"The EarthTones ceramic mug series have a high-quality you can see - and feel.
The available exterior finishes are designed to imitate the natural beauty of
nature. This bistro-style mug has a tapered handle, and a speckled stone finish
where your deep-etch engraved logo will never fade. Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,9.86,,48,95,7.98,,96,249,7.29,,250,500,6.69,
zingmfg,05036-01-243,COAL,COAL,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,05038-01,13.5 oz. Dino Cocktail Glass,"End the business seminar with some pre-dinner socializing. Make the cocktail
hour a memorable event with a sophisticated laser engraved event logo or company
name. Additional decoration charges may apply. Additional decoration charges may
apply.",,,,,12,49,5.46,,50,99,4.17,,100,249,3.81,,250,500,3.54,
zingmfg,05038-01,CLEAR,CLEAR,,170,,,,,,,,,,,,,,,,,,,,
zingmfg,06010-01,Ceramic Shooter Glass,"Get your shot at marketing your brand! Entertain your consumers, clients and
guests with this Ceramic Shooter Glass that can hold 1.75 ounces and features a
colored exterior and white interior. Choose from a variety of vibrant colors to
match whatever aesthetic-look you are going for. Great for nightclubs, bars,
restaurants and so much more! Bring your brand to life when you use our laser
engraving process to display your branding information! Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,3.92,,48,95,2.51,,96,239,2.37,,240,480,2.27,
zingmfg,06010-01-13,NAVY,NAVY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06010-01-07,PINK,PINK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06010-01-08,PURPLE,PURPLE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06014-01,6 oz. Old Fashioned Colored Flask,"Take a swig of success with this 6 oz. Old Fashioned Colored Flask! It's a
stainless steel item designed to hold your top-shelf liquor in one flat,
convenient place. This comes in 6 trendy translucent matte-finished colors and
features a screw-on hinged lid and a finely detailed laser engraving. It's
perfect for parties, bars, restaurants, weddings and more. For an added bonus,
make sure to use our imprinting methods to display your business logo or
marketing message. Create a promotional item guests, consumers or customers will
enjoy using while representing your brand. Additional decoration charges may
apply. Additional decoration charges may apply.",,,,,12,47,9.17,,48,95,7.85,,96,249,7.29,,250,500,6.66,
zingmfg,06014-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06014-01-02,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06014-01-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06014-01-05,GREEN,GREEN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06014-01-08,PURPLE,PURPLE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06014-01-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06015-01,Ultra Can Koozie,"Upgrade your favorite beverage to first-class! For your next event, try out this
Ultra Can Kooler, a beverage holder and cooler that keeps your drink cold and
hands dry. It's designed with plush ultra-suede that feels just like a natural
soft suede leather but is resistant to stains and discolorations. A perfect
accessory for your summer adventures like beach visits, BBQs, camping and so
much more! Never drink a warm beverage again! Laser engraving further enhances
the elegance by producing the look of a wood-burned brand. Use our imprinting
methods to display your company logo, name or message. Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,47,4.4,,48,95,3.24,,96,249,2.86,,250,500,2.65,
zingmfg,06015-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06015-01-02,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06015-01-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-61,Colorful Wine Stopper Set Grey Case,"You won't whine about this Colorful Wine Stopper Set! The contents are placed
inside of an elegant colored case. Bottle up your drink in a fashionable way
that still protects it from outside contents and keeps it fresh. It comes
available in a variety of colors that will match any home or bar aesthetic. Add
your company name or logo with our imprint method for a creative way to stay on
the minds of potential clients. This is perfect for bars, wineries, restaurants,
or anyone in the service industry! Additional decoration charges may apply.
Additional decoration charges may apply.",,,,,12,47,11.16,,48,95,9,,96,239,7.92,,240,480,7.62,
zingmfg,06016-61-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-61-02,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-61-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-61-05,GREEN,GREEN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-61-06,ORANGE,ORANGE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-61-07,PINK,PINK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-61-08,PURPLE,PURPLE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-61-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-81,Colorful Wine Stopper Set Black Case,"You won't whine about this Colorful Wine Stopper Set! The contents are placed
inside of an elegant colored case. Bottle up your drink in a fashionable way
that still protects it from outside contents and keeps it fresh. It comes
available in a variety of colors that will match any home or bar aesthetic. Add
your company name or logo with our imprint method for a creative way to stay on
the minds of potential clients. This is perfect for bars, wineries, restaurants,
or anyone in the service industry! Additional decoration charges may apply.
Additional decoration charges may apply.",,,,,12,47,9.6,,48,95,7.44,,96,239,6.36,,240,480,6.06,
zingmfg,06016-81-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-81-02,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-81-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-81-05,GREEN,GREEN,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-81-06,ORANGE,ORANGE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-81-07,PINK,PINK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-81-08,PURPLE,PURPLE,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06016-81-09,RED,RED,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06017-01,The Durango Koozie,"Does your drink need to cool down? Look not further than this 12 oz. The Durango
Koolie, a double-walled stainless steel can holder with vacuum insulated
technology that keeps a beverage cold 10 times longer than an unprotected drink.
Get all you need out of a popular-brand koolie with this better priced, better
valued product. Even better, each of these can holders contains a special
exterior powder-coat matte finish that provides a firm grip with no sweating.
Elevate your drinking experience when you also add your company logo, slogan or
symbol to this product using our imprinting process. A can holder new customers
will cheers to! Additional decoration charges may apply. Additional decoration
charges may apply.",,,,,12,47,12.94,,48,95,11.34,,96,249,9.77,,250,500,8.02,
zingmfg,06017-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06018-01,Ultra-Suede Wine Tote,"Tired of having your perfectly chilled wine warm up after resting on the counter
for a few minutes? Our new insulated wine tote not only eliminates that problem,
it also comes with a built-in, slip free handle which will help to prevent the
wine bottle from crashing to the floor. This in addition to our classy wood
brand style laser etch technique will make this accessory the life of the party.
Dishwasher safe and better than neoprene! Additional decoration charges may
apply. Additional decoration charges may apply.",,,,,12,47,9.07,,48,95,7.4,,96,249,6.7,,250,500,5.69,
zingmfg,06018-01-03,BURGUNDY,BURGUNDY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06018-01-28,GREY,GREY,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06019-01,Bachelor Bottle Opener,"Crack open a new market with the Bachelor bottle opener. This rectangular plated
zinc alloy opener has a tough and durable design that you can slip into a purse,
pocket or kitchen drawer and a classy antique pearl finish that looks great in
your hand. Never let an unopened bottle get in between you and a good time at
that next cookout, tailgate or beach day. Liven up the party and your brand with
our imprint method to showcase your company logo, slogan, or marketing message.
Additional decoration charges may apply. Additional decoration charges may
apply.",,,,,12,47,7.4,,48,95,6.49,,96,249,6.03,,250,500,5.58,
zingmfg,06019-01-00,SILVER,SILVER,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06021-01,Zippy Bottle Opener,"A small-sized tool that will make a big difference. The next time you need to
crack open a bottle, pull out this Zippy opener and keychain, a metal tool that
makes opening those sealed bottles and cans easy and simple. Each is designed to
last and will leave a great impression when you use our laser imprint method.
Our engraving process allows you to showcase your logo, slogan or trademark, so
receivers of this keychain are sure to remember your services. A useful and
practical tool that will get new customers excited to do business. Additional
decoration charges may apply. Additional decoration charges may apply.",,,,,12,47,4.15,,48,95,3.63,,96,249,3.45,,250,500,2.86,
zingmfg,06021-01-00,SILVER,SILVER,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,06022-01,6 oz. Executive Flask,"Offer this 6 oz. Executive Flask to get more people interested in what you
offer! It's a brushed brass and matte rhodium brass flask designed to hold your
top-shelf liquor in one flat, convenient place. This comes in 6 trendy
translucent colors with a matte finish and features a screw-on, hinged lid and a
finely detailed laser engraving. It's perfect for sporting events, concerts, and
camping trips! For an added bonus, make sure to use our imprinting methods to
display your business logo. What a fantastic way to get more people excited
about your brand. Additional decoration charges may apply. Additional decoration
charges may apply.",,,,,12,47,11.51,,48,95,9.42,,96,249,8.69,,250,500,7.85,
zingmfg,06022-01-04,GOLD,GOLD,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,07001-01,Brushed Zinc Desk Clock,"It's time for a new promotional item customers will love. Check out this brushed
zinc desk clock, with shiny chrome accents that fits perfectly in nearly any any
workspace. Each is designed with a classic and professional look that will go
along with your office aesthetics. Stay in the know for important time
management with this easy-to-use clock. Take advantage of our imprinting methods
to showcase your logo, symbol or slogan to create a promotional item. A truly
timeless product that will help grow your business. Additional decoration
charges may apply. Additional decoration charges may apply.",,,,,12,49,19.57,,50,99,15.17,,100,249,14.41,,250,500,13.5,
zingmfg,07001-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,07001-01-00,SILVER,SILVER,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,07002-01,Brushed Zinc Business Card Holder,"Create networking opportunities wherever you go with this handsome business card
caddy! This brushed zinc alloy holder has a snap-close design that holds 30 to
40 business cards inside a sleek and professional silver finish casing. Real
chrome decorative accents. A great appreciation gift to new or existing
customers, clients and hardworking staffers. Just add your company name, logo,
slogan or emblem to expand beyond your brand's potential. A great way to spread
the word about your company. Additional decoration charges may apply. Additional
decoration charges may apply.",,,,,12,49,13.33,,50,99,10.15,,100,249,9.52,,250,500,9,
zingmfg,07002-01-00,SILVER,SILVER,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,07003-01,Brushed Zinc Letter-Opener,"Open up new marketing opportunities for your company when you make a gift or
giveaway of these handsome letter openers. These brushed zinc alloy accessories
have a classic bladed design with a silver finish and chrome accents. Opens
envelopes quickly and easily. We offer customization imprint methods so you can
add your logo, slogan, symbol or message. Bring this custom item to your next
big event and wow customers with a must-have promotion they're sure to remember.
Perfect for shared office spaces too. Additional decoration charges may apply.
Additional decoration charges may apply.",,,,,12,49,4.78,,50,99,3.24,,100,249,3.07,,250,500,2.97,
zingmfg,07003-01-00,SILVER,SILVER,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,07013-01,Dual Texture Nickel Business Card Holder,"Create networking opportunities wherever you go with this handsome business card
caddy! This solid brass holder has a snap-close design with two-tone nickel
finish that holds business or ID cards inside a sleek and professional casing. A
great appreciation gift to new or existing customers, clients and hardworking
staffers. Just add your company name, logo, slogan or emblem to expand beyond
your brand's potential. A great way to spread the word about your company.
Additional decoration charges may apply. Additional decoration charges may
apply.",,,,,12,49,6.17,,50,99,4.64,,100,249,4.33,,250,500,4.15,
zingmfg,07013-01-20,NICKEL,NICKEL,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,07014-01,Dual Texture Business Card Holder,"Create networking opportunities wherever you go with this handsome business card
caddy! This solid brass holder has a snap-close design with two-tone silver
finish that holds business or ID cards inside a sleek and professional casing. A
great appreciation gift to new or existing customers, clients and hardworking
staffers. Just add your company name, logo, slogan or emblem to expand beyond
your brand's potential. A great way to spread the word about your company.
Additional decoration charges may apply. Additional decoration charges may
apply.",,,,,12,49,6.17,,50,99,4.64,,100,249,4.33,,250,500,4.15,
zingmfg,07014-01-00,SILVER,SILVER,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,07019-01,Carbon Fiber Business Card Holder,"Stay prepared to meet clients, customers or guests on the go. Try out this
Carbon Fiber Business Card Holder, a snap-closed caddy that fits conveniently in
your pocket and features polished chrome accents. Each comes in your choice of
several different colors to match your brand's aesthetic. Hand over your card to
anyone with ease using this small accessory. Use our imprinting methods to
display your logo or slogan on this item and give them away your at next
marketing event. This small product will make a big difference. Additional
decoration charges may apply. Additional decoration charges may apply.",,,,,12,49,8.4,,50,99,6.39,,100,249,6.06,,250,500,5.73,
zingmfg,07019-01-01,BLACK,BLACK,,0,,,,,,,,,,,,,,,,,,,,
zingmfg,07019-01-02,BLUE,BLUE,,0,,,,,,,,,,,,,,,,,,,,
