Supplier Code,Product ID #,Product Name,Product Description,Imprint Size,Color Name,Color Value,Inventory Level,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code
HIT,10096,Full Color Pin Back Button,Steel Pin Backing And Mylar Coating. High Gloss And Weather Resistant Finish. Eight Piece Metal Back. Made In The USA.,,,,,1000,2499,1.96,C,2500,4999,1.7,C,5000,9999,1.48,C,10000,20000,1.29,C
HIT,10096SIL,SILVER,SILVER,8A8D8F,0,,,,,,,,,,,,,,,,,,,,
HIT,10101,Twin-Write Pen & Highlighter With Antimicrobial Additive,"Twist Action. Ballpoint Pen With Black Ink. Highlighter On Top. Sleek Design. Antimicrobial Properties Built In To Protect The Product.  This Product Does Not Protect Users Or Others Against Bacteria, Viruses, Germs Or Other Disease Organisms.",,,,,5000,2499,0.7,C,2500,999,0.81,C,1000,499,0.93,C,500,249,1.07,C,250,500,1.23,C
HIT,10101TRNBLU,TRANSLUCENT BLUE,TRANSLUCENT BLUE,0047BB,38820,,,,,,,,,,,,,,,,,,,,
HIT,10101TRNCHA,TRANSLUCENT CHARCOAL,TRANSLUCENT CHARCOAL,746661,27007,,,,,,,,,,,,,,,,,,,,
HIT,10101TRNORN,TRANSLUCENT ORANGE,TRANSLUCENT ORANGE,FE5000,45343,,,,,,,,,,,,,,,,,,,,
HIT,10101TRNPNK,TRANSLUCENT PINK,TRANSLUCENT PINK,F4A6D7,30328,,,,,,,,,,,,,,,,,,,,
HIT,10102,Aluminum Sanitizer Spray Bottle With Pen,"Fill With Your Favorite Hand Sanitizer (Not Included). Holds Up To 3mL. Wide Variety Of Uses Including Hand Sanitizer, Perfume, Cleaning Sprays And More. Twist Action Pen. Rubberized Aluminum. Please Fill Responsibly Using Safe Liquids. Meets FDA Requirements.",,,,,2500,999,1.79,C,1000,499,2.06,C,500,249,2.37,C,250,99,2.73,C,100,2499,3.14,C
HIT,10102BLK,BLACK,BLACK,000000,6013,,,,,,,,,,,,,,,,,,,,
HIT,10102BLU,BLUE,BLUE,0047BB,4131,,,,,,,,,,,,,,,,,,,,
HIT,10102GRA,GRAY,GRAY,C4BCB7,2695,,,,,,,,,,,,,,,,,,,,
HIT,10102MRN,MAROON,MAROON,862633,984,,,,,,,,,,,,,,,,,,,,
HIT,10103,Sanitizer Spray Bottle With Highlighter & Stylus,"Fill With Your Favorite Hand Sanitizer (Not Included). Please Fill Responsibly Using Safe Liquids. Wide Variety Of Uses Including Hand Sanitizer, Perfume, Cleaning Sprays And More. Chisel Tip Highlighter. Remove Stylus Base To Access Highlighter. Stylus On Top. Meets FDA Requirements.",,,,,250,500,0.55,C
HIT,10103METBLK,METALLIC BLACK,METALLIC BLACK,292a2c,21405,,,,,,,,,,,,,,,,,,,,
HIT,10103METGRN,METALLIC GREEN,METALLIC GREEN,009A44,20941,,,,,,,,,,,,,,,,,,,,
HIT,10103METPNK,METALLIC PINK,METALLIC PINK,F4A6D7,17160,,,,,,,,,,,,,,,,,,,,
HIT,10103METROY,METALLIC ROYAL,METALLIC ROYAL,4169e1,8041,,,,,,,,,,,,,,,,,,,,
